participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t0
37,DDM,time_and_value_scaling,wide,DEoptim,1,0.13910671728197488,1,0.28272247686982155,0.9449525798088871,1,5.826561821158975,4.024386734236032,0.9991283703925881,2.7504144573304803,1.3445477372501047
37,DDM,time_and_value_scaling,wide,DEoptim,2,0.13910671728197488,1,0.28272247686982155,0.9449525798088871,1,9.744623800273985,4.024386734236032,0.9991283703925881,2.7504144573304803,1.3445477372501047
37,DDM,time_and_value_scaling,wide,DEoptim,3,0.13910671728197488,1,0.28272247686982155,0.9449525798088871,1,9.744623800273985,4.024386734236032,0.9991283703925881,2.7504144573304803,1.3445477372501047
37,DDM,time_and_value_scaling,wide,DEoptim,4,0.13910671728197488,1,0.28272247686982155,0.9449525798088871,1,9.744623800273985,4.024386734236032,0.9991283703925881,2.7504144573304803,1.3445477372501047
37,DDM,time_and_value_scaling,wide,DEoptim,5,0.13910671728197488,1,0.28272247686982155,0.9449525798088871,1,9.744623800273985,4.024386734236032,0.9991283703925881,2.7504144573304803,1.3445477372501047
37,DDM,time_and_value_scaling,wide,DEoptim,6,0.01351014401530847,1,0.7594297039322555,0.04419928310438991,1,5.754930304829031,8.337280983105302,0.9503665997250751,2.45542439972423,0.3750528139062226
37,DDM,time_and_value_scaling,wide,DEoptim,7,0.01351014401530847,1,0.7594297039322555,0.04419928310438991,1,9.888250193092972,6.299813048169017,0.9503665997250751,2.45542439972423,0.3750528139062226
37,DDM,time_and_value_scaling,wide,DEoptim,8,0.01351014401530847,1,0.7594297039322555,0.04419928310438991,1,9.888250193092972,6.299813048169017,0.9503665997250751,2.45542439972423,0.3750528139062226
37,DDM,time_and_value_scaling,wide,DEoptim,9,0.01351014401530847,1,0.7594297039322555,0.04419928310438991,1,9.888250193092972,6.299813048169017,0.9503665997250751,2.45542439972423,0.3750528139062226
37,DDM,time_and_value_scaling,wide,DEoptim,10,0.01351014401530847,1,0.7594297039322555,0.04419928310438991,1,7.157853471580893,6.299813048169017,0.9503665997250751,2.45542439972423,0.3750528139062226
37,DDM,time_and_value_scaling,wide,DEoptim,11,0.01351014401530847,1,0.7594297039322555,0.04419928310438991,1,7.157853471580893,6.299813048169017,0.9503665997250751,2.45542439972423,0.3750528139062226
37,DDM,time_and_value_scaling,wide,DEoptim,12,0.09661061179358513,1,1.7689416464656593,0.5073581554964183,1,5.983652453869581,0.32845996087417006,0.9964972437262815,4.1363354899450675,1.0911228870856577
37,DDM,time_and_value_scaling,wide,DEoptim,13,0.09661061179358513,1,1.7689416464656593,0.5073581554964183,1,5.983652453869581,0.32845996087417006,0.9964972437262815,4.1363354899450675,1.0911228870856577
37,DDM,time_and_value_scaling,wide,DEoptim,14,0.09661061179358513,1,1.7689416464656593,0.4272899032919668,1,5.983652453869581,0.32845996087417006,0.9964972437262815,4.1363354899450675,1.0911228870856577
37,DDM,time_and_value_scaling,wide,DEoptim,15,0.09661061179358513,1,1.7689416464656593,0.4272899032919668,1,3.843839023232459,0.32845996087417006,0.9964972437262815,4.1363354899450675,1.0911228870856577
37,DDM,time_and_value_scaling,wide,DEoptim,16,0.13910671728197488,1,1.8228130482307081,0.9449525798088871,1,1.4482108037918806,4.024386734236032,0.9991283703925881,2.7504144573304803,1.3445477372501047
37,DDM,time_and_value_scaling,wide,DEoptim,17,0.13910671728197488,1,1.8228130482307081,0.9449525798088871,1,1.4482108037918806,4.024386734236032,0.9991283703925881,2.7504144573304803,1.3445477372501047
37,DDM,time_and_value_scaling,wide,DEoptim,18,0.13910671728197488,1,1.8228130482307081,0.9449525798088871,1,1.4482108037918806,4.024386734236032,0.9991283703925881,2.7504144573304803,1.3445477372501047
37,DDM,time_and_value_scaling,wide,DEoptim,19,0.13910671728197488,1,1.8228130482307081,0.9449525798088871,1,1.4482108037918806,4.024386734236032,0.9991283703925881,2.7504144573304803,1.3445477372501047
37,DDM,time_and_value_scaling,wide,DEoptim,20,0.13910671728197488,1,1.8228130482307081,0.9449525798088871,1,1.4482108037918806,4.024386734236032,0.9991283703925881,2.7504144573304803,1.3445477372501047
37,DDM,time_and_value_scaling,wide,DEoptim,21,0.13910671728197488,1,1.8228130482307081,0.9449525798088871,1,1.4482108037918806,4.024386734236032,0.9991283703925881,2.7504144573304803,1.3445477372501047
37,DDM,time_and_value_scaling,wide,DEoptim,22,0.13910671728197488,1,0.7179954023140711,0.1726990048317666,1,8.482960315886885,4.471830837877382,0.9991283703925881,2.7504144573304803,1.3445477372501047
37,DDM,time_and_value_scaling,wide,DEoptim,23,0.13910671728197488,1,0.7179954023140711,0.1726990048317666,1,8.482960315886885,4.471830837877382,0.9991283703925881,2.7504144573304803,1.3445477372501047
37,DDM,time_and_value_scaling,wide,DEoptim,24,0.13910671728197488,1,0.7179954023140711,0.1726990048317666,1,8.482960315886885,4.471830837877382,0.9991283703925881,2.7504144573304803,1.3445477372501047
37,DDM,time_and_value_scaling,wide,DEoptim,25,0.13910671728197488,1,0.7179954023140711,0.1726990048317666,1,8.482960315886885,4.471830837877382,0.9991283703925881,2.7504144573304803,1.3445477372501047
37,DDM,time_and_value_scaling,wide,DEoptim,26,0.41789611143553607,1,0.9110735896596595,0.148353909786498,1,7.54300181304232,6.625883575230836,0.9817390713979682,2.7247793813051473,1.4213412587054302
37,DDM,time_and_value_scaling,wide,DEoptim,27,0.41789611143553607,1,0.9110735896596595,0.148353909786498,1,7.54300181304232,6.625883575230836,0.9817390713979682,2.7247793813051473,1.4213412587054302
37,DDM,time_and_value_scaling,wide,DEoptim,28,0.41789611143553607,1,0.9110735896596595,0.148353909786498,1,7.54300181304232,6.625883575230836,0.9817390713979682,2.7247793813051473,1.4213412587054302
37,DDM,time_and_value_scaling,wide,DEoptim,29,0.3822155373745969,1,1.0784608256851498,0.04419928310438991,1,2.755766337687521,1.0034988750703633,0.9503665997250751,2.45542439972423,1.2435068356561094
37,DDM,time_and_value_scaling,wide,DEoptim,30,0.3822155373745969,1,1.0784608256851498,0.04419928310438991,1,2.755766337687521,1.0034988750703633,0.9503665997250751,2.45542439972423,1.2435068356561094
37,DDM,time_and_value_scaling,wide,DEoptim,31,0.3822155373745969,1,1.0784608256851498,0.1743920212751337,1,2.755766337687521,1.0034988750703633,0.9503665997250751,2.45542439972423,1.2435068356561094
37,DDM,time_and_value_scaling,wide,DEoptim,32,0.3822155373745969,1,1.0784608256851498,0.1743920212751337,1,2.755766337687521,1.0034988750703633,0.9503665997250751,2.45542439972423,1.2435068356561094
37,DDM,time_and_value_scaling,wide,DEoptim,33,0.3822155373745969,1,1.0784608256851498,0.1743920212751337,1,2.755766337687521,1.0034988750703633,0.9503665997250751,2.45542439972423,1.2435068356561094
37,DDM,time_and_value_scaling,wide,DEoptim,34,0.3822155373745969,1,1.0784608256851498,0.1743920212751337,1,2.755766337687521,1.0034988750703633,0.9503665997250751,2.45542439972423,1.2435068356561094
37,DDM,time_and_value_scaling,wide,DEoptim,35,0.3822155373745969,1,1.0784608256851498,0.1743920212751337,1,2.755766337687521,1.0034988750703633,0.9503665997250751,2.45542439972423,1.2435068356561094
37,DDM,time_and_value_scaling,wide,DEoptim,36,0.3822155373745969,1,1.0784608256851498,0.1743920212751337,1,2.755766337687521,1.0034988750703633,0.9503665997250751,2.45542439972423,1.2435068356561094
37,DDM,time_and_value_scaling,wide,DEoptim,37,0.3822155373745969,1,1.0784608256851498,0.1743920212751337,1,2.755766337687521,1.0034988750703633,0.9503665997250751,2.45542439972423,1.2435068356561094
37,DDM,time_and_value_scaling,wide,DEoptim,38,0.3822155373745969,1,1.0784608256851498,0.1743920212751337,1,2.755766337687521,1.0034988750703633,0.9503665997250751,2.45542439972423,1.2435068356561094
37,DDM,time_and_value_scaling,wide,DEoptim,39,0.3822155373745969,1,1.0784608256851498,0.1743920212751337,1,2.755766337687521,1.0034988750703633,0.9503665997250751,2.45542439972423,1.2435068356561094
37,DDM,time_and_value_scaling,wide,DEoptim,40,0.3822155373745969,1,1.0784608256851498,0.1743920212751337,1,2.755766337687521,1.0034988750703633,0.9503665997250751,2.45542439972423,1.2435068356561094
37,DDM,time_and_value_scaling,wide,DEoptim,41,0.31418995213001216,1,1.143704617330679,0.2779993266476984,1,3.843839023232459,0.32845996087417006,0.9964972437262815,2.3287528737547794,1.3548100923241655
37,DDM,time_and_value_scaling,wide,DEoptim,42,0.31418995213001216,1,1.143704617330679,0.2779993266476984,1,3.843839023232459,0.32845996087417006,0.9964972437262815,2.3287528737547794,1.3548100923241655
37,DDM,time_and_value_scaling,wide,DEoptim,43,0.31418995213001216,1,1.143704617330679,0.2779993266476984,1,3.843839023232459,0.32845996087417006,0.9964972437262815,2.3287528737547794,1.3548100923241655
37,DDM,time_and_value_scaling,wide,DEoptim,44,0.31418995213001216,1,1.143704617330679,0.2779993266476984,1,3.843839023232459,0.32845996087417006,0.9964972437262815,2.3287528737547794,1.3548100923241655
37,DDM,time_and_value_scaling,wide,DEoptim,45,0.31418995213001216,1,1.143704617330679,0.2779993266476984,1,3.843839023232459,0.32845996087417006,0.9964972437262815,2.3287528737547794,1.3548100923241655
37,DDM,time_and_value_scaling,wide,DEoptim,46,0.31418995213001216,1,1.143704617330679,0.2779993266476984,1,2.000496165141137,0.32845996087417006,0.9964972437262815,2.3287528737547794,1.3548100923241655
37,DDM,time_and_value_scaling,wide,DEoptim,47,0.31418995213001216,1,1.143704617330679,0.2779993266476984,1,2.000496165141137,0.32845996087417006,0.9964972437262815,2.3287528737547794,1.3548100923241655
37,DDM,time_and_value_scaling,wide,DEoptim,48,0.2610985401529984,1,1.136086408503754,0.37112780011758684,1,5.457459632482815,1.2950829360725464,0.9934387460894903,2.4260727711174734,1.3195420980836308
37,DDM,time_and_value_scaling,wide,DEoptim,49,0.2610985401529984,1,1.136086408503754,0.37112780011758684,1,5.457459632482815,1.2950829360725464,0.9934387460894903,2.4260727711174734,1.3195420980836308
37,DDM,time_and_value_scaling,wide,DEoptim,50,0.2610985401529984,1,1.136086408503754,0.37112780011758684,1,5.457459632482815,1.2950829360725464,0.9934387460894903,2.4260727711174734,1.3195420980836308
37,DDM,time_and_value_scaling,wide,DEoptim,51,0.2610985401529984,1,1.136086408503754,0.37112780011758684,1,5.457459632482815,1.2950829360725464,0.9934387460894903,2.4260727711174734,1.3195420980836308
37,DDM,time_and_value_scaling,wide,DEoptim,52,0.31418995213001216,1,1.1200893374286718,0.2779993266476984,1,2.000496165141137,0.32845996087417006,0.9964972437262815,2.3287528737547794,1.4292969824197204
37,DDM,time_and_value_scaling,wide,DEoptim,53,0.3822155373745969,1,1.0784608256851498,0.1743920212751337,1,2.755766337687521,1.0034988750703633,0.9503665997250751,2.45542439972423,1.4132552707461605
37,DDM,time_and_value_scaling,wide,DEoptim,54,0.3822155373745969,1,1.0784608256851498,0.1743920212751337,1,2.755766337687521,1.0034988750703633,0.9503665997250751,2.45542439972423,1.4132552707461605
37,DDM,time_and_value_scaling,wide,DEoptim,55,0.3822155373745969,1,1.0784608256851498,0.1743920212751337,1,2.755766337687521,1.0034988750703633,0.9503665997250751,2.45542439972423,1.4132552707461605
37,DDM,time_and_value_scaling,wide,DEoptim,56,0.3822155373745969,1,1.0784608256851498,0.1743920212751337,1,2.755766337687521,1.0034988750703633,0.9503665997250751,2.45542439972423,1.4132552707461605
