participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
32,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,1,1.852865331133362,1,0.5092779023107141,0.1902061708713882,1,0.9497047355398536,8.53032696293667,0.46251299911487387,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
32,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,2,1.852865331133362,1,0.5092779023107141,0.1902061708713882,1,0.9497047355398536,8.53032696293667,0.15660205391443427,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
32,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,3,1.852865331133362,1,0.5092779023107141,0.1902061708713882,1,6.758516984991729,8.53032696293667,0.15660205391443427,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
32,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,4,1.852865331133362,1,0.5347226342093199,0.1902061708713882,1,6.758516984991729,8.53032696293667,0.15660205391443427,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
32,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,5,1.5624774393397385,1,1.1798048517666757,0.04419928310438991,1,0.7518926099874079,0.2487967349588871,0.37431857878523883,6.54072390587069,1.1989168143365534,0.05346318556694314,0.35278617113344374
32,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,6,1.852865331133362,1,0.5347226342093199,0.1902061708713882,1,6.059815362095833,3.7462271068431434,0.2005534900291357,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
32,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,7,1.852865331133362,1,0.5347226342093199,0.1902061708713882,1,6.059815362095833,3.7462271068431434,0.2005534900291357,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
32,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,8,1.852865331133362,1,0.5347226342093199,0.1902061708713882,1,6.059815362095833,3.7462271068431434,0.2005534900291357,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
32,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,9,1.852865331133362,1,0.7973260708060115,0.1902061708713882,1,6.059815362095833,3.7462271068431434,0.2005534900291357,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
32,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,10,1.852865331133362,1,0.7973260708060115,0.1902061708713882,1,6.059815362095833,3.7462271068431434,0.2005534900291357,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
32,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,11,1.852865331133362,1,0.7973260708060115,0.1902061708713882,1,6.059815362095833,2.666582521498948,0.2005534900291357,5.600885037791449,0.5629599530715496,0.4852044602390379,0.713999649102334
