participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
77,DDM,value_scaling_t0,wide,DEoptim,delay,5085.169032851195,0.9128649602286295
77,DDM,value_scaling_t0,wide,DEoptim,date,5252.126603817178,0.9428363762022449
