participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02
93,DDM,value_scaling_t0,wide,DEoptimR,0.8901718714909396,1,0.7593818895403888,0.010000010916771697,1,0.6743915982857152,3.3501830478426013,1.3606582294414276,1.5834733585904037
