participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
32,DFT_CRT,defer_speedup_time_scaling,wide,DEoptim,586,TRUE,-543.2774583672976,1100.5549167345953,1125.0350943116478
