participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,1.2740120114817535,1,1.087281265237634,1,1.0742657388536292,1.0237359442211114,0.73624488222358,2.925035696210804,1.1875716507334266,1.339826012928869,1.3586373099605722
