participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t0
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,1,1.2091190724284389,1,2.9292027703486383,0.2970410431832188,1,0.29622562578879297,9.044230480212718,0.5258932350537646,4.035047291642986,1.2023344062522574
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,2,1.9870827610162087,1,2.708770731696859,1.1503176341601649,1,1.4423438534140587,0.697349940892309,0.22154537810671146,1.8866995479981414,0.5747099866392091
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,3,1.9870827610162087,1,2.708770731696859,1.1503176341601649,1,1.4423438534140587,0.697349940892309,0.22154537810671146,1.8866995479981414,0.5747099866392091
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,4,1.9870827610162087,1,2.708770731696859,1.1503176341601649,1,1.4423438534140587,0.697349940892309,0.22154537810671146,1.8866995479981414,0.5747099866392091
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,5,1.9870827610162087,1,2.708770731696859,1.1503176341601649,1,1.4423438534140587,0.697349940892309,0.22154537810671146,1.8866995479981414,0.5747099866392091
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,6,1.8338417831989042,1,1.1330625838312034,0.46238433837409476,1,0.47703466278877515,8.016796824617531,0.04378548839406203,1.8338743203226038,1.421710614413118
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,7,1.8338417831989042,1,1.1330625838312034,0.46238433837409476,1,0.47703466278877515,8.016796824617531,0.04378548839406203,1.8338743203226038,1.421710614413118
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,8,1.8338417831989042,1,1.1330625838312034,0.46238433837409476,1,0.47703466278877515,8.016796824617531,0.04378548839406203,1.8338743203226038,1.421710614413118
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,9,1.8338417831989042,1,1.1330625838312034,0.46238433837409476,1,0.47703466278877515,8.016796824617531,0.04378548839406203,1.8338743203226038,1.421710614413118
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,10,1.8338417831989042,1,1.1330625838312034,0.46238433837409476,1,0.47703466278877515,8.016796824617531,0.04378548839406203,1.8338743203226038,1.421710614413118
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,11,1.041386736791215,1,2.4219194669928803,0.07252856917562896,1,0.3773844201556207,8.135847647934664,0.18111729385685033,1.5441413033730347,1.3439364040619532
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,12,1.041386736791215,1,2.4219194669928803,0.07252856917562896,1,0.3773844201556207,8.135847647934664,0.18111729385685033,1.5441413033730347,1.3439364040619532
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,13,1.7523154690841067,1,1.0112373783750874,1.0571431409098972,1,9.991769592148177,4.456807831427444,0.4684090487192455,9.37966425537547,0.615758822681276
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,14,1.011296034572254,1,1.084292801495547,0.19253169258008712,1,0.02523797264544836,3.2558899246236566,0.48525097710783566,4.584683035964114,1.2587785923592492
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,15,1.8338417831989042,1,1.1330625838312034,0.46238433837409476,1,0.47703466278877515,8.830086159345377,0.04378548839406203,5.989485036924511,0.07540474916994097
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,16,0.8412645749105028,1,1.0494260502302668,0.522425511523542,1,4.902005376058062,9.358652147811382,0.8728296625486707,5.159807447138199,0.6152445448076095
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,17,0.8412645749105028,1,1.0494260502302668,0.522425511523542,1,4.902005376058062,9.358652147811382,0.8728296625486707,5.159807447138199,0.6152445448076095
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,18,0.8412645749105028,1,1.0494260502302668,0.522425511523542,1,4.902005376058062,9.358652147811382,0.8728296625486707,5.159807447138199,0.6152445448076095
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,19,2.791944449939421,1,1.00646300246345,0.9062879239325267,1,5.672816618267,3.654136807560704,0.08756361264099363,4.65604400414191,0.21148777127845975
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,20,2.791944449939421,1,1.00646300246345,0.9062879239325267,1,5.672816618267,3.654136807560704,0.08756361264099363,4.65604400414191,0.21148777127845975
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,21,2.791944449939421,1,1.00646300246345,0.9062879239325267,1,5.672816618267,3.654136807560704,0.08756361264099363,4.65604400414191,0.21148777127845975
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,22,0.8412645749105028,1,1.0494260502302668,0.522425511523542,1,4.902005376058062,9.358652147811382,0.8728296625486707,5.159807447138199,0.6152445448076095
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,23,0.8412645749105028,1,1.0494260502302668,0.522425511523542,1,4.902005376058062,9.358652147811382,0.8728296625486707,5.159807447138199,0.6152445448076095
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,24,0.8412645749105028,1,1.0494260502302668,0.522425511523542,1,4.902005376058062,9.358652147811382,0.8728296625486707,5.159807447138199,0.6152445448076095
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,25,0.9201428616652674,1,0.9841895898308749,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,26,0.9201428616652674,1,0.9841895898308749,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,27,0.9201428616652674,1,0.9841895898308749,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,28,0.9201428616652674,1,0.9841895898308749,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,29,0.9201428616652674,1,0.9841895898308749,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,30,0.9201428616652674,1,0.9841895898308749,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,31,0.9201428616652674,1,0.9841895898308749,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,32,0.9201428616652674,1,0.9841895898308749,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,33,0.9201428616652674,1,0.9841895898308749,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,34,0.9201428616652674,1,0.9841895898308749,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,35,0.9201428616652674,1,0.9841895898308749,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,36,0.9201428616652674,1,0.9841895898308749,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,37,0.9201428616652674,1,0.9841895898308749,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,38,0.9201428616652674,1,0.9841895898308749,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,39,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,40,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,41,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,42,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,43,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,4.7976307452830635,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,44,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,1.2346490511030717,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,45,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,1.2346490511030717,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,46,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,1.2346490511030717,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,47,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,1.2346490511030717,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,48,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,1.2346490511030717,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,49,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,1.2346490511030717,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,50,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,1.2346490511030717,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,51,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,1.2346490511030717,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,52,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,1.2346490511030717,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,53,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,1.2346490511030717,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,54,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,1.2346490511030717,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,55,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,1.2346490511030717,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,56,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,1.2346490511030717,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,57,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,1.2346490511030717,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,58,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,1.2346490511030717,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,59,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,1.2346490511030717,0.4682808319359042,2.297341517982057,1.3939900002767216
41,DFT_CRT,time_and_value_scaling,wide,DEoptimR,60,0.9201428616652674,1,0.990502278883198,0.15271254093000597,1,3.699436764355279,1.2346490511030717,0.4682808319359042,2.297341517982057,1.3939900002767216
