participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
52,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.7467907451609718,1,0.9714095244683894,0.5038419334752949,1,0.99998078240251,0.7768156009190811,3.470497265799708,1.1215507087255432,1.270934493273475
