participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
37,DFT_CRT,value_scaling_t0,wide,DEoptimR,0.8974203477794381,1,1.0167000172420118,0.4982143645551879,1,0.613423735781907,2.6444105007581284,1.296496405799225,1.394128477426496,1.3734209537840683
