participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
15,DFT_CRT,value_scaling_t0,wide,DEoptimR,2.074045109165446,1,1.0005344152498463,1.2974167041544593,1,0.5529234314832617,3.6461852714111007,1.1553305144661736,1.3917385563485616,1.2459287969779804
