participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
64,DFT_CRT,time_scaling_t0,wide,DEoptim,1.1044536141904768,1,0.5056741730030626,1,0.9809187518674833,0.9518820958338348,0.6904209808686481,2.90344428749829,1.2738583054971002,1.483330569347675,1.4489837422904586
