participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,a,t01,t02
38,DDM,value_scaling_t0,wide,DEoptim,1,0.12533532820176335,1,2.0497947565745562,0.23541310131317006,1,0.6015465101335989,7.058227322554449,1.074326179001946,1.4025996220647359
38,DDM,value_scaling_t0,wide,DEoptim,2,0.12533532820176335,1,2.0497947565745562,0.23541310131317006,1,0.6015465101335989,7.058227322554449,1.074326179001946,1.4025996220647359
38,DDM,value_scaling_t0,wide,DEoptim,3,0.28611295628594235,1,1.5128166689537466,0.07363624145369968,1,0.8112737636856089,5.258684949336239,1.1449547876669095,1.025990983939264
38,DDM,value_scaling_t0,wide,DEoptim,4,0.28611295628594235,1,1.5128166689537466,0.07363624145369968,1,0.8112737636856089,5.258684949336239,1.1449547876669095,1.025990983939264
38,DDM,value_scaling_t0,wide,DEoptim,5,0.0786623116964475,1,2.7751259619835764,0.16204065624857322,1,0.5507077570887553,2.668096163680266,1.1461518757432516,1.1957039126865565
38,DDM,value_scaling_t0,wide,DEoptim,6,0.1147590906778352,1,2.7751259619835764,0.16204065624857322,1,0.5507077570887553,2.668096163680266,1.1461518757432516,1.1957039126865565
38,DDM,value_scaling_t0,wide,DEoptim,7,0.1147590906778352,1,2.7751259619835764,0.16204065624857322,1,0.5507077570887553,2.668096163680266,1.1461518757432516,1.1957039126865565
38,DDM,value_scaling_t0,wide,DEoptim,8,0.06946275472640992,1,1.0566799810621887,0.14360731817513694,1,0.6990939364775627,2.4549248835952016,0.6271061979159381,1.2415136894444003
38,DDM,value_scaling_t0,wide,DEoptim,9,0.06946275472640992,1,1.0566799810621887,0.14360731817513694,1,0.6990939364775627,2.4549248835952016,0.6271061979159381,1.2415136894444003
38,DDM,value_scaling_t0,wide,DEoptim,10,0.06946275472640992,1,2.0149392239470036,0.14360731817513694,1,0.6990939364775627,2.4549248835952016,0.6271061979159381,1.2415136894444003
38,DDM,value_scaling_t0,wide,DEoptim,11,0.06946275472640992,1,2.0149392239470036,0.14360731817513694,1,0.6990939364775627,2.4549248835952016,0.6271061979159381,1.2415136894444003
38,DDM,value_scaling_t0,wide,DEoptim,12,0.09661061179358513,1,2.015125872474164,0.23709172668820222,1,0.9657409713150943,3.4128699596129852,0.875954722843527,0.5706124219228514
38,DDM,value_scaling_t0,wide,DEoptim,13,0.09661061179358513,1,2.015125872474164,0.23709172668820222,1,0.9657409713150943,3.4128699596129852,0.875954722843527,0.5706124219228514
38,DDM,value_scaling_t0,wide,DEoptim,14,0.09661061179358513,1,2.015125872474164,0.23709172668820222,1,0.9657409713150943,3.4128699596129852,0.875954722843527,0.5706124219228514
38,DDM,value_scaling_t0,wide,DEoptim,15,0.09661061179358513,1,2.015125872474164,0.23709172668820222,1,0.9657409713150943,3.4128699596129852,0.875954722843527,0.5706124219228514
38,DDM,value_scaling_t0,wide,DEoptim,16,0.09661061179358513,1,2.015125872474164,0.23709172668820222,1,0.9657409713150943,3.4128699596129852,0.875954722843527,0.5706124219228514
38,DDM,value_scaling_t0,wide,DEoptim,17,0.09661061179358513,1,2.015125872474164,0.23709172668820222,1,0.9657409713150943,3.4128699596129852,0.875954722843527,0.5706124219228514
38,DDM,value_scaling_t0,wide,DEoptim,18,0.09661061179358513,1,2.015125872474164,0.23709172668820222,1,0.9657409713150943,3.4128699596129852,0.875954722843527,0.5706124219228514
38,DDM,value_scaling_t0,wide,DEoptim,19,0.09661061179358513,1,2.015125872474164,0.23709172668820222,1,0.9657409713150943,3.4128699596129852,0.875954722843527,0.5706124219228514
38,DDM,value_scaling_t0,wide,DEoptim,20,0.09661061179358513,1,2.015125872474164,0.23709172668820222,1,0.9657409713150943,3.4128699596129852,0.875954722843527,0.5706124219228514
38,DDM,value_scaling_t0,wide,DEoptim,21,0.09661061179358513,1,2.015125872474164,0.23709172668820222,1,0.9657409713150943,3.4128699596129852,0.875954722843527,0.5706124219228514
38,DDM,value_scaling_t0,wide,DEoptim,22,0.13828121131294224,1,2.015125872474164,0.23709172668820222,1,0.9657409713150943,3.4128699596129852,0.875954722843527,0.5706124219228514
38,DDM,value_scaling_t0,wide,DEoptim,23,0.13828121131294224,1,2.015125872474164,0.23709172668820222,1,0.9657409713150943,3.4128699596129852,0.875954722843527,0.5706124219228514
38,DDM,value_scaling_t0,wide,DEoptim,24,0.13828121131294224,1,2.015125872474164,0.23709172668820222,1,0.9657409713150943,3.4128699596129852,0.875954722843527,1.2221130181686022
38,DDM,value_scaling_t0,wide,DEoptim,25,0.13828121131294224,1,2.015125872474164,0.23709172668820222,1,0.9657409713150943,3.4128699596129852,0.875954722843527,1.2221130181686022
38,DDM,value_scaling_t0,wide,DEoptim,26,0.13828121131294224,1,2.015125872474164,0.23709172668820222,1,0.9657409713150943,3.4128699596129852,0.875954722843527,1.2221130181686022
38,DDM,value_scaling_t0,wide,DEoptim,27,0.13828121131294224,1,2.015125872474164,0.23709172668820222,1,0.9657409713150943,3.4128699596129852,0.875954722843527,1.2221130181686022
38,DDM,value_scaling_t0,wide,DEoptim,28,0.13828121131294224,1,2.015125872474164,0.23709172668820222,1,0.9657409713150943,3.4128699596129852,0.875954722843527,1.2221130181686022
38,DDM,value_scaling_t0,wide,DEoptim,29,0.20630310568908233,1,0.8832985167391598,0.4722932579218794,1,0.9946501408480415,3.5340290838763213,0.8789733578956619,1.265127319487843
38,DDM,value_scaling_t0,wide,DEoptim,30,0.20630310568908233,1,0.8832985167391598,0.6977959174470464,1,0.9946501408480415,3.5340290838763213,0.8789733578956619,1.265127319487843
38,DDM,value_scaling_t0,wide,DEoptim,31,0.20630310568908233,1,0.8832985167391598,0.6977959174470464,1,0.9946501408480415,3.5340290838763213,0.8789733578956619,1.265127319487843
38,DDM,value_scaling_t0,wide,DEoptim,32,0.20630310568908233,1,0.8832985167391598,0.6977959174470464,1,0.9946501408480415,2.961185870363588,1.0263410871709064,1.2584722782255156
