participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
15,DDM,value_scaling_t0,wide,DEoptim,0.7216394276045803,1,1.0254641839119019,1.0997440640449239,1,0.9949066052565751,3.708456427030267,1.1369124725132789,1.3470249244807964,1.3010524067242604
