participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
6,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.728062665694198,1,0.9972942960390501,0.3889906058556586,1,1.0000837331190986,0.7973170926882914,4.124557483573819,1.2432443982424366,1.1710641723851285
