participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t0
35,DFT_CRT,value_scaling,wide,DEoptimR,0.9304783812637544,1,0.9253494182337264,0.5782116515041891,1,0.43396948838590765,3.996323775080016,1.451135080747055
