participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
49,DFT_CRT,time_scaling_t0,wide,DEoptimR,1.6571536509869815,1,1.18372566981549,1,2.5751122401167694,1.7911071534815708,0.7301153554545929,2.5081268770319527,1.3193480036824703,1.2811779767163791,1.3266003704913916
