participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
19,DDM,value_scaling_t0,wide,DEoptimR,0.9577095726206266,1,1.057951268718991,0.3361454539813265,1,0.26240869971866543,2.9940589082218976,1.2820607399010513,1.3239868344899088,1.336811832168353
