participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
15,DDM,time_and_value_scaling_t0,wide,DEoptim,0.7284406878986215,1,1.0121931343382644,1.0353169604440615,1,1.7282058118179444,0.4581826852668324,0.9936020695237194,3.83443039390041,1.1057719329376194,1.3557114265096726,1.2628707544762625
