participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
65,DDM,time_and_value_scaling,wide,DEoptimR,delay,3574.0309943943807,0.6415927652505997
65,DDM,time_and_value_scaling,wide,DEoptimR,date,3783.555916299987,0.6792056662705341
