participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
92,DDM,value_scaling_t0,wide,DEoptim,0.5870665276204873,1,1.0035980154672157,1.1017729410377812,1,0.9887254286212019,3.6031417874191507,1.5154193319244602,1.573324697223074,1.957014664207762
