participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
24,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,0.8955805881689227,1,0.9924195682624549,0.5588136409425319,1,1.4604270745555057,1.058142620562895,0.8171749763681905,3.006777437284607,1.3977111010981205,1.2723608880800057,1.3968107898867546
