participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t0
37,DFT_CRT,value_scaling,wide,DEoptim,1.999134842353606,1,1.3746917708217992,1.389168085684571,1,0.3605492994843869,2.765697441178077,1.336905960023714
