participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
20,DFT_CRT,time_scaling_t0,wide,DEoptimR,delay,2087.1755546585036,0.3746796649993005
20,DFT_CRT,time_scaling_t0,wide,DEoptimR,date,2143.4539660448654,0.38478249333008985
