participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
86,DDM,time_scaling_t0,wide,DEoptimR,1.0107335045147126,1,0.5468575110821828,1,0.9999999847529278,0.9999999860360768,0.6774498878309967,2.331453434887644,1.4222765153564412,1.3588444288107775,1.3675190278893656
