participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
89,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.3718210296646939,1,0.7235208463596604,0.30435086303813136,1,0.47737268362762997,0.5582766799765829,4.262931003806649,0.9748008566332643,2.0787350859025375
