participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,theta_star,t0
38,DFT_CRT,time_and_value_scaling,wide,DEoptimR,1.1584609863967787,1,2.773237340394617,0.8201849458790497,1,3.4346337680748493,0.5499574759943452,3.6584261285286264,1.0352684303316593
