participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
82,DDM,time_and_value_scaling_t0,wide,DEoptim,0.2033462316686476,1,2.8369481703198582,0.45369829091743896,1,1.9349560240011552,0.8495321865532448,4.370504187800345,1.1574340487514583,1.3582875904999472
