participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
90,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.5997374218328345,1,1.043547693846929,0.010000000061451653,1,1.3181210722299508e-4,1.9996981329389327,0.7063492068448608,3.7120761445640564,1.3602017158773028,1.464419210634191,1.7037515462712545
