participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
35,DDM,value_scaling,wide,DEoptimR,delay,3918.061129332463,0.7033513918407598
35,DDM,value_scaling,wide,DEoptimR,date,3614.7672873066185,0.6489055476122002
