participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
82,DDM,date_delay_value_scaling,wide,DEoptimR,409,TRUE,-415.28217387464434,842.5643477492887,861.2723106237892
