participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,w,theta_star,t01,t02
65,DFT_CRT,time_scaling_t0,wide,DEoptimR,0.9874617936125202,1,0.8771517531167036,1,0.5600497184836798,0.7340653245881383,2.928710386728878,1.3266257994340003,1.3066340891170518
