participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
74,DFT_CRT,time_and_value_scaling,wide,DEoptim,delay,4326.875838486545,0.7767398319893413
74,DFT_CRT,time_and_value_scaling,wide,DEoptim,date,4153.547448503111,0.7456247573858124
