participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,a,t01,t02
33,DDM,time_scaling_t0,wide,DEoptim,1,0.21828584643080834,1,0.4242644819966518,1,0.6852698535658419,0.5470839742190484,7.526061924774666,1.3882575730676765,0.32241913747275247
33,DDM,time_scaling_t0,wide,DEoptim,2,0.21828584643080834,1,0.4242644819966518,1,0.6852698535658419,0.5470839742190484,7.526061924774666,1.3882575730676765,1.0632631860906259
33,DDM,time_scaling_t0,wide,DEoptim,3,1.0370023479359225,1,0.1609251814382151,1,0.33402003115043044,0.00790806478373518,6.105573464823328,0.3303098644246347,1.5586997598409653
33,DDM,time_scaling_t0,wide,DEoptim,4,1.0370023479359225,1,0.1609251814382151,1,0.33402003115043044,0.00790806478373518,6.105573464823328,0.3303098644246347,1.5586997598409653
33,DDM,time_scaling_t0,wide,DEoptim,5,1.0370023479359225,1,0.1609251814382151,1,0.33402003115043044,0.00790806478373518,6.105573464823328,0.3303098644246347,1.5586997598409653
33,DDM,time_scaling_t0,wide,DEoptim,6,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,7,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,8,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,9,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,10,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,11,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,12,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,13,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,14,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,15,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,16,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,17,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,18,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,19,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,20,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,21,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,22,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,23,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,24,0.12101180331548676,1,0.48651037670327374,1,0.6802499777087272,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,25,0.12101180331548676,1,0.48651037670327374,1,0.6802499777087272,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,26,0.17706923940858404,1,0.33085720692395043,1,2.4926974018179897,0.9762274129776067,4.021553845940006,1.2139430061681198,1.3498273700828627
33,DDM,time_scaling_t0,wide,DEoptim,27,0.17706923940858404,1,0.33085720692395043,1,2.4926974018179897,0.9762274129776067,4.021553845940006,1.2139430061681198,1.3498273700828627
33,DDM,time_scaling_t0,wide,DEoptim,28,0.17706923940858404,1,0.33085720692395043,1,2.4926974018179897,0.9762274129776067,4.021553845940006,1.2139430061681198,1.3498273700828627
33,DDM,time_scaling_t0,wide,DEoptim,29,0.17706923940858404,1,0.33085720692395043,1,2.4926974018179897,0.9762274129776067,4.021553845940006,1.2139430061681198,1.3498273700828627
33,DDM,time_scaling_t0,wide,DEoptim,30,0.27183388640172784,1,0.7211689939966193,1,0.5144881102633043,0.9684377360856348,5.179680190828317,0.771200927886637,0.47579806051576234
33,DDM,time_scaling_t0,wide,DEoptim,31,0.27183388640172784,1,0.7211689939966193,1,0.5144881102633043,0.9684377360856348,5.179680190828317,0.771200927886637,0.47579806051576234
33,DDM,time_scaling_t0,wide,DEoptim,32,0.27183388640172784,1,0.7211689939966193,1,0.5144881102633043,0.9684377360856348,5.179680190828317,0.771200927886637,0.47579806051576234
33,DDM,time_scaling_t0,wide,DEoptim,33,0.27183388640172784,1,0.7211689939966193,1,0.5144881102633043,0.9684377360856348,5.179680190828317,0.771200927886637,0.47579806051576234
33,DDM,time_scaling_t0,wide,DEoptim,34,0.27183388640172784,1,0.7211689939966193,1,0.5144881102633043,0.9684377360856348,5.179680190828317,0.771200927886637,0.47579806051576234
33,DDM,time_scaling_t0,wide,DEoptim,35,0.27183388640172784,1,0.7211689939966193,1,0.5144881102633043,0.9684377360856348,5.179680190828317,0.771200927886637,0.47579806051576234
33,DDM,time_scaling_t0,wide,DEoptim,36,0.27183388640172784,1,0.7211689939966193,1,0.5144881102633043,0.9684377360856348,5.179680190828317,0.771200927886637,0.47579806051576234
33,DDM,time_scaling_t0,wide,DEoptim,37,0.263883580194186,1,0.7211689939966193,1,0.5144881102633043,0.9684377360856348,5.179680190828317,0.771200927886637,0.5682274040890037
33,DDM,time_scaling_t0,wide,DEoptim,38,0.263883580194186,1,0.7211689939966193,1,0.5144881102633043,0.9684377360856348,5.179680190828317,0.771200927886637,0.5682274040890037
33,DDM,time_scaling_t0,wide,DEoptim,39,0.12101180331548676,1,0.49210273558807227,1,0.6802499777087272,0.9941489519735985,4.416149641602114,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,40,0.12101180331548676,1,0.49210273558807227,1,0.6802499777087272,0.9941489519735985,4.416149641602114,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,41,0.12101180331548676,1,0.49210273558807227,1,0.6802499777087272,0.9941489519735985,4.416149641602114,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,42,0.12101180331548676,1,0.49210273558807227,1,0.6802499777087272,0.9941489519735985,4.416149641602114,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,43,0.12101180331548676,1,0.49210273558807227,1,0.6802499777087272,0.9941489519735985,4.416149641602114,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,44,0.12101180331548676,1,0.49210273558807227,1,0.6802499777087272,0.9941489519735985,4.416149641602114,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,45,0.12101180331548676,1,0.49210273558807227,1,0.6802499777087272,0.9941489519735985,4.416149641602114,0.6228443324961703,0.809972246340476
33,DDM,time_scaling_t0,wide,DEoptim,46,0.3231347524127205,1,0.7940396311523958,1,0.7894134940283359,0.962970623736403,3.522883178453342,1.310690838533895,1.6613787836377845
33,DDM,time_scaling_t0,wide,DEoptim,47,0.3231347524127205,1,0.7940396311523958,1,0.7894134940283359,0.962970623736403,3.522883178453342,1.310690838533895,1.6613787836377845
