participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
64,DDM,value_scaling_t0,wide,DEoptimR,0.8162214329345588,1,1.00000005081111,0.28286899017954387,1,0.6997508851793902,3.0074857400550035,1.267355850564505,1.4742578642953807,1.4395478908230523
