participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
45,DFT_CRT,value_scaling_t0,wide,DEoptimR,0.9049359419578173,1,0.993280001870756,0.9110179429096222,1,0.8177537133908567,3.176365477016716,1.4867114397986236,1.3884383665145363,1.5564339214302503
