participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
67,DDM,defer_speedup_time_scaling_t0,wide,DEoptimR,726,TRUE,-353.66308792318546,725.3261758463709,756.8374997412734
