participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
24,DDM,time_scaling_t0,wide,DEoptim,0.6559646348392856,1,0.6152847229227137,1,1.4741139498879452,1.0476992042992506,0.921141621016393,3.04405874464889,1.388719875337518,1.2686063769961509,1.3939020328713145
