participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t0
81,DFT_CRT,value_scaling,wide,DEoptim,1.033904842785647,1,2.9999999753147772,0.01000001129161933,1,0.38279979738692194,3.4326002895521746,1.3022745547462589
