participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02
56,DDM,value_scaling_t0,wide,DEoptimR,0.5655516584163374,1,1.0604081812355588,0.6488938624953725,1,0.8281371981267974,4.696105600202761,1.5942365595950427,1.635328447053371
