participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
24,DDM,value_scaling_t0,wide,DEoptim,0.6585161495019741,1,1.0102111006261825,0.5969258542913881,1,0.8993935209395126,3.0093779463219326,1.3844181785915113,1.2729924382140765,1.4016467654010891
