participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t0
21,DFT_CRT,time_and_value_scaling,wide,DEoptim,2.4885268266560043,1,0.22410725431025996,2.9999954261813784,1,3.586579188059077,0.14614234261977269,0.524436992448219,3.486348609646571,1.313373766986584
