participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t0
24,DFT_CRT,time_scaling,wide,DEoptim,1,2.0632905573025346,1,0.5839202535385266,1,9.994586305692792,6.612316926475614,0.5766797561960667,5.9051881673978635,0.30090185907902195
24,DFT_CRT,time_scaling,wide,DEoptim,2,2.0632905573025346,1,0.5839202535385266,1,9.994586305692792,6.612316926475614,0.5766797561960667,5.9051881673978635,0.30090185907902195
24,DFT_CRT,time_scaling,wide,DEoptim,3,2.5228186367638408,1,0.63786008117022,1,4.918217160739005,2.2967948485165834,0.1460665686191805,2.190198044148735,1.2728349658916704
24,DFT_CRT,time_scaling,wide,DEoptim,4,2.5228186367638408,1,0.63786008117022,1,4.918217160739005,2.2967948485165834,0.1460665686191805,2.190198044148735,1.2728349658916704
24,DFT_CRT,time_scaling,wide,DEoptim,5,2.5228186367638408,1,0.63786008117022,1,6.762208634056151,4.335387298464775,0.1460665686191805,2.190198044148735,1.2728349658916704
24,DFT_CRT,time_scaling,wide,DEoptim,6,2.5228186367638408,1,0.63786008117022,1,6.762208634056151,4.335387298464775,0.1460665686191805,2.190198044148735,1.2728349658916704
24,DFT_CRT,time_scaling,wide,DEoptim,7,2.5228186367638408,1,0.63786008117022,1,6.762208634056151,4.335387298464775,0.1460665686191805,2.190198044148735,1.2728349658916704
24,DFT_CRT,time_scaling,wide,DEoptim,8,2.5228186367638408,1,0.63786008117022,1,9.290788610465825,1.5327314600348476,0.1460665686191805,2.190198044148735,1.2728349658916704
24,DFT_CRT,time_scaling,wide,DEoptim,9,2.5228186367638408,1,0.63786008117022,1,9.290788610465825,1.5327314600348476,0.1460665686191805,2.190198044148735,1.2728349658916704
24,DFT_CRT,time_scaling,wide,DEoptim,10,2.280507569688,1,0.8208131464854813,1,6.69781940523535,5.43710989234969,0.09418708843757964,3.0872280908235226,1.4445361367034726
24,DFT_CRT,time_scaling,wide,DEoptim,11,2.280507569688,1,0.8208131464854813,1,6.69781940523535,5.43710989234969,0.09418708843757964,3.0872280908235226,1.4445361367034726
24,DFT_CRT,time_scaling,wide,DEoptim,12,2.280507569688,1,0.8208131464854813,1,6.69781940523535,5.43710989234969,0.09418708843757964,3.0872280908235226,1.4445361367034726
24,DFT_CRT,time_scaling,wide,DEoptim,13,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,14,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,15,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,16,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,17,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,18,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,19,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,20,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,21,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,22,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,23,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,24,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,25,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,26,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,27,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,28,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,29,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,30,1.6712285556712525,1,0.7306707281252369,1,5.038978038355708,6.439626071441918,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,31,1.6712285556712525,1,0.7306707281252369,1,5.181871879491211,6.504813311461358,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,32,1.6712285556712525,1,0.7306707281252369,1,5.181871879491211,6.504813311461358,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,33,1.6712285556712525,1,0.7306707281252369,1,5.181871879491211,6.504813311461358,0.5895873667592835,3.130586952769132,1.1723349827108906
24,DFT_CRT,time_scaling,wide,DEoptim,34,2.0477574670428997,1,0.9235662632752455,1,5.540549749174406,3.935619537306665,0.4695224805752872,2.765210918784999,1.3839506883649855
24,DFT_CRT,time_scaling,wide,DEoptim,35,2.0477574670428997,1,0.9235662632752455,1,5.540549749174406,3.935619537306665,0.4695224805752872,2.765210918784999,1.3839506883649855
24,DFT_CRT,time_scaling,wide,DEoptim,36,2.0477574670428997,1,0.9235662632752455,1,5.540549749174406,3.935619537306665,0.4695224805752872,2.765210918784999,1.3839506883649855
24,DFT_CRT,time_scaling,wide,DEoptim,37,2.0477574670428997,1,0.9235662632752455,1,5.540549749174406,3.935619537306665,0.4695224805752872,2.765210918784999,1.3839506883649855
24,DFT_CRT,time_scaling,wide,DEoptim,38,2.0477574670428997,1,0.9235662632752455,1,5.540549749174406,3.935619537306665,0.4695224805752872,2.765210918784999,1.3839506883649855
24,DFT_CRT,time_scaling,wide,DEoptim,39,2.0477574670428997,1,0.9235662632752455,1,5.540549749174406,3.935619537306665,0.4587996647146706,2.765210918784999,1.3839506883649855
24,DFT_CRT,time_scaling,wide,DEoptim,40,2.0477574670428997,1,0.9235662632752455,1,5.540549749174406,3.935619537306665,0.4587996647146706,2.765210918784999,1.3839506883649855
24,DFT_CRT,time_scaling,wide,DEoptim,41,2.0477574670428997,1,0.9235662632752455,1,5.540549749174406,3.935619537306665,0.4587996647146706,2.765210918784999,1.3839506883649855
24,DFT_CRT,time_scaling,wide,DEoptim,42,2.0477574670428997,1,0.9235662632752455,1,5.540549749174406,3.935619537306665,0.4587996647146706,2.765210918784999,1.3839506883649855
24,DFT_CRT,time_scaling,wide,DEoptim,43,2.0477574670428997,1,0.9235662632752455,1,5.540549749174406,3.935619537306665,0.4587996647146706,2.765210918784999,1.3839506883649855
24,DFT_CRT,time_scaling,wide,DEoptim,44,2.0477574670428997,1,0.9235662632752455,1,5.540549749174406,3.935619537306665,0.4587996647146706,2.765210918784999,1.3839506883649855
