participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
69,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,0.3203372016774052,1,1.000000000599425,0.69536274303896,1,0.7979003388702435,0.43987478598182234,0.9485411566376595,2.9759359118389317,1.3267334033297273,1.3133185542802612,1.480250989817347
