participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,a,t0
1,DDM,time_scaling,wide,DEoptim,1,0.054291463440749796,1,0.29178006861358885,1,2.0913984603248537,0.6027630971606401,5.82697916497686,1.003755179804284
1,DDM,time_scaling,wide,DEoptim,2,0.08959002162795514,1,0.3949225775501692,1,2.4865631945431232,0.9300499586972875,6.197237618581858,1.3094063292490319
1,DDM,time_scaling,wide,DEoptim,3,0.08959002162795514,1,0.3949225775501692,1,2.4865631945431232,0.9300499586972875,6.197237618581858,1.3094063292490319
1,DDM,time_scaling,wide,DEoptim,4,0.08959002162795514,1,0.3949225775501692,1,2.4865631945431232,0.9300499586972875,6.197237618581858,1.3094063292490319
1,DDM,time_scaling,wide,DEoptim,5,0.2690873211040162,1,0.36353940428970427,1,2.4865631945431232,0.9300499586972875,6.197237618581858,0.9809837436554952
1,DDM,time_scaling,wide,DEoptim,6,0.2690873211040162,1,0.36353940428970427,1,2.4865631945431232,0.9300499586972875,6.197237618581858,0.9809837436554952
1,DDM,time_scaling,wide,DEoptim,7,0.2690873211040162,1,0.36353940428970427,1,2.4865631945431232,0.9300499586972875,6.197237618581858,0.9809837436554952
1,DDM,time_scaling,wide,DEoptim,8,0.2690873211040162,1,0.36353940428970427,1,2.4865631945431232,0.9300499586972875,6.197237618581858,0.9809837436554952
1,DDM,time_scaling,wide,DEoptim,9,0.4951774143916555,1,0.43090281275380415,1,0.6714688492938876,0.8991758210985614,6.732443470209336,1.2123203855055382
1,DDM,time_scaling,wide,DEoptim,10,0.4951774143916555,1,0.43090281275380415,1,0.6714688492938876,0.8991758210985614,6.732443470209336,1.2123203855055382
1,DDM,time_scaling,wide,DEoptim,11,0.4951774143916555,1,0.43090281275380415,1,0.6714688492938876,0.8991758210985614,6.732443470209336,1.2123203855055382
1,DDM,time_scaling,wide,DEoptim,12,0.3880467124784366,1,0.08064807015283776,1,3.4053398330980547,0.9327467466901528,6.277782118432571,0.5543298600380393
1,DDM,time_scaling,wide,DEoptim,13,0.3880467124784366,1,0.08064807015283776,1,3.4053398330980547,0.9327467466901528,6.277782118432571,0.5543298600380393
1,DDM,time_scaling,wide,DEoptim,14,0.3880467124784366,1,0.08064807015283776,1,3.4053398330980547,0.9327467466901528,6.277782118432571,0.5543298600380393
1,DDM,time_scaling,wide,DEoptim,15,0.3880467124784366,1,0.08064807015283776,1,3.4053398330980547,0.9327467466901528,6.277782118432571,0.5543298600380393
1,DDM,time_scaling,wide,DEoptim,16,0.4234940801755387,1,0.463747951958701,1,2.3089443030767143,0.9824615414471429,5.796783166016127,1.3888327374196123
1,DDM,time_scaling,wide,DEoptim,17,0.29649813629779964,1,0.06730893725063652,1,6.325947393197566,0.9894079789303809,4.878764734830539,0.5103169415169395
1,DDM,time_scaling,wide,DEoptim,18,0.4951774143916555,1,0.43090281275380415,1,0.6714688492938876,0.8991758210985614,4.938318709345567,0.39848924722283924
1,DDM,time_scaling,wide,DEoptim,19,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9779648748363678,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,20,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9779648748363678,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,21,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9779648748363678,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,22,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9779648748363678,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,23,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9779648748363678,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,24,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9779648748363678,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,25,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9779648748363678,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,26,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9779648748363678,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,27,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9779648748363678,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,28,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9779648748363678,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,29,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9908895052771629,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,30,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9908895052771629,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,31,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9908895052771629,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,32,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9908895052771629,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,33,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9908895052771629,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,34,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9908895052771629,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,35,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9908895052771629,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,36,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9908895052771629,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,37,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9908895052771629,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,38,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9908895052771629,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,39,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9908895052771629,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,40,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9908895052771629,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,41,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9908895052771629,4.8440287528228945,1.266987411584705
1,DDM,time_scaling,wide,DEoptim,42,0.3889556052192644,1,0.32276174877553004,1,0.20342386536300117,0.9908895052771629,4.8440287528228945,0.8587096881229075
1,DDM,time_scaling,wide,DEoptim,43,0.4951774143916555,1,0.43090281275380415,1,0.6947098664163047,0.8991758210985614,4.938318709345567,0.9151066489743857
1,DDM,time_scaling,wide,DEoptim,44,0.4951774143916555,1,0.43090281275380415,1,0.6947098664163047,0.8991758210985614,4.938318709345567,0.9151066489743857
1,DDM,time_scaling,wide,DEoptim,45,0.4951774143916555,1,0.43090281275380415,1,0.6947098664163047,0.8991758210985614,4.938318709345567,0.9151066489743857
1,DDM,time_scaling,wide,DEoptim,46,0.44761322632932093,1,0.7011579712710467,1,1.2762102192496767,0.9824615414471429,3.9781667343707747,1.3888327374196123
1,DDM,time_scaling,wide,DEoptim,47,0.44761322632932093,1,0.7011579712710467,1,1.2762102192496767,0.9824615414471429,3.9781667343707747,1.3888327374196123
1,DDM,time_scaling,wide,DEoptim,48,0.44761322632932093,1,0.7011579712710467,1,1.2762102192496767,0.9824615414471429,3.9781667343707747,1.3888327374196123
1,DDM,time_scaling,wide,DEoptim,49,0.44761322632932093,1,0.7011579712710467,1,1.2762102192496767,0.9824615414471429,3.9781667343707747,1.3888327374196123
1,DDM,time_scaling,wide,DEoptim,50,0.44761322632932093,1,0.7011579712710467,1,1.2762102192496767,0.9824615414471429,3.9781667343707747,1.3888327374196123
1,DDM,time_scaling,wide,DEoptim,51,0.3889556052192644,1,0.544089785432806,1,1.9386006674178229,0.9908895052771629,4.8440287528228945,0.8587096881229075
1,DDM,time_scaling,wide,DEoptim,52,0.3889556052192644,1,0.544089785432806,1,1.9386006674178229,0.9908895052771629,4.8440287528228945,0.8587096881229075
1,DDM,time_scaling,wide,DEoptim,53,0.3889556052192644,1,0.544089785432806,1,1.9386006674178229,0.9908895052771629,4.8440287528228945,0.8587096881229075
1,DDM,time_scaling,wide,DEoptim,54,0.3889556052192644,1,0.544089785432806,1,1.9386006674178229,0.9908895052771629,4.8440287528228945,0.8587096881229075
1,DDM,time_scaling,wide,DEoptim,55,0.414229260784372,1,0.5759991868489319,1,0.9972986276261508,0.9881246177936612,4.497505800657678,1.117744279492349
1,DDM,time_scaling,wide,DEoptim,56,0.414229260784372,1,0.5759991868489319,1,0.9972986276261508,0.9881246177936612,4.497505800657678,1.117744279492349
1,DDM,time_scaling,wide,DEoptim,57,0.414229260784372,1,0.5759991868489319,1,0.9972986276261508,0.9881246177936612,4.497505800657678,1.117744279492349
1,DDM,time_scaling,wide,DEoptim,58,0.414229260784372,1,0.5759991868489319,1,0.9972986276261508,0.9881246177936612,4.497505800657678,1.117744279492349
1,DDM,time_scaling,wide,DEoptim,59,0.414229260784372,1,0.5759991868489319,1,0.9972986276261508,0.9881246177936612,4.497505800657678,1.117744279492349
1,DDM,time_scaling,wide,DEoptim,60,0.414229260784372,1,0.7974928754628401,1,0.9972986276261508,0.9881246177936612,4.497505800657678,1.117744279492349
1,DDM,time_scaling,wide,DEoptim,61,0.414229260784372,1,0.7974928754628401,1,0.9972986276261508,0.9881246177936612,4.497505800657678,1.117744279492349
1,DDM,time_scaling,wide,DEoptim,62,0.5704775488298411,1,0.6524417065652189,1,0.9837783362329007,0.9149965863562423,5.155813917845735,0.7957296032158224
1,DDM,time_scaling,wide,DEoptim,63,0.5704775488298411,1,0.6524417065652189,1,0.9837783362329007,0.9149965863562423,5.155813917845735,0.7957296032158224
1,DDM,time_scaling,wide,DEoptim,64,0.5704775488298411,1,0.6524417065652189,1,0.9837783362329007,0.9149965863562423,5.155813917845735,0.7957296032158224
1,DDM,time_scaling,wide,DEoptim,65,0.5704775488298411,1,0.6524417065652189,1,0.9837783362329007,0.9149965863562423,5.155813917845735,0.7957296032158224
1,DDM,time_scaling,wide,DEoptim,66,0.5704775488298411,1,0.6524417065652189,1,0.9837783362329007,0.9149965863562423,5.155813917845735,0.7957296032158224
1,DDM,time_scaling,wide,DEoptim,67,0.5704775488298411,1,0.6524417065652189,1,0.9837783362329007,0.9149965863562423,5.155813917845735,0.7957296032158224
1,DDM,time_scaling,wide,DEoptim,68,0.5704775488298411,1,0.6524417065652189,1,0.9837783362329007,0.9149965863562423,5.155813917845735,0.7957296032158224
