participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02
68,DDM,value_scaling_t0,wide,DEoptim,0.9704275864637724,1,1.074177490624958,0.30105334376426884,1,0.38826022265371846,3.6798082311124247,1.1332913566854677,1.3692959069774473
