participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,w,theta_star,t0
38,DFT_CRT,time_scaling,wide,DEoptimR,1.1584828228133794,1,0.8201958823366032,1,1.2385787355996984,0.5499666334394986,3.6584514992293062,1.0352613065041907
