participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
9,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.5495500136876367,1,0.9995417518328324,0.6476751317273418,1,1.011457807310198,1.0711687098494003,0.8330199749093555,4.182631561638924,1.1064579924896945,1.2185282659385404,1.220678783428601
