participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
87,DDM,time_scaling_t0,wide,DEoptimR,0.9773491998686752,1,0.20476867090832926,1,0.9999979652834872,0.9999937322990284,0.6970395073471438,3.146283331475311,1.2543775129580024,1.3218776979680034,1.4786374096981183
