participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,theta_star,t0
56,DFT_CRT,time_scaling,wide,DEoptim,1,1.1032668997393922,1,0.8071305392915383,1,1.694575441069901,0.2592442932472006,6.982802058982196,1.649212256318424
56,DFT_CRT,time_scaling,wide,DEoptim,2,1.1032668997393922,1,0.8071305392915383,1,1.694575441069901,0.2592442932472006,6.982802058982196,1.649212256318424
56,DFT_CRT,time_scaling,wide,DEoptim,3,1.1032668997393922,1,0.8071305392915383,1,1.694575441069901,0.5037956378307826,6.982802058982196,1.649212256318424
56,DFT_CRT,time_scaling,wide,DEoptim,4,1.1032668997393922,1,0.8071305392915383,1,1.694575441069901,0.5037956378307826,6.982802058982196,1.649212256318424
56,DFT_CRT,time_scaling,wide,DEoptim,5,1.9507227544928902,1,2.9075150599912742,1,5.882179792970419,0.7365029270637176,5.575370617542887,0.5104671228677035
56,DFT_CRT,time_scaling,wide,DEoptim,6,1.9507227544928902,1,2.9075150599912742,1,5.882179792970419,0.7365029270637176,5.575370617542887,0.5104671228677035
56,DFT_CRT,time_scaling,wide,DEoptim,7,1.9507227544928902,1,2.9075150599912742,1,5.882179792970419,0.7365029270637176,5.575370617542887,0.5104671228677035
56,DFT_CRT,time_scaling,wide,DEoptim,8,1.9507227544928902,1,2.9075150599912742,1,5.882179792970419,0.7365029270637176,5.575370617542887,0.5104671228677035
56,DFT_CRT,time_scaling,wide,DEoptim,9,1.9507227544928902,1,2.9075150599912742,1,5.882179792970419,0.7365029270637176,5.575370617542887,0.5104671228677035
56,DFT_CRT,time_scaling,wide,DEoptim,10,1.9507227544928902,1,2.9075150599912742,1,5.882179792970419,0.7365029270637176,5.575370617542887,0.5104671228677035
56,DFT_CRT,time_scaling,wide,DEoptim,11,1.1032668997393922,1,0.8071305392915383,1,1.694575441069901,0.5037956378307826,6.982802058982196,0.08220004054019228
56,DFT_CRT,time_scaling,wide,DEoptim,12,1.9507227544928902,1,2.9075150599912742,1,2.54239441768825,0.7365029270637176,5.575370617542887,0.5104671228677035
56,DFT_CRT,time_scaling,wide,DEoptim,13,1.9507227544928902,1,2.9075150599912742,1,2.54239441768825,0.7365029270637176,5.575370617542887,0.5104671228677035
56,DFT_CRT,time_scaling,wide,DEoptim,14,1.9507227544928902,1,2.9075150599912742,1,2.54239441768825,0.7365029270637176,5.575370617542887,0.5104671228677035
56,DFT_CRT,time_scaling,wide,DEoptim,15,1.9507227544928902,1,2.9075150599912742,1,2.54239441768825,0.7365029270637176,5.575370617542887,0.5104671228677035
56,DFT_CRT,time_scaling,wide,DEoptim,16,1.9507227544928902,1,2.9075150599912742,1,1.0508914673858873,0.7365029270637176,5.575370617542887,0.5104671228677035
56,DFT_CRT,time_scaling,wide,DEoptim,17,1.8316953907324933,1,1.576144756396823,1,0.610356054510474,0.35599384440155235,6.836982776070634,1.4040077958838084
56,DFT_CRT,time_scaling,wide,DEoptim,18,2.051015481125657,1,2.6464000321482306,1,3.8995682430599032,0.6293598633376201,8.060924766921254,1.00827935968861
56,DFT_CRT,time_scaling,wide,DEoptim,19,1.461327358215116,1,1.986088477850426,1,3.977065052334964,0.837402880843533,6.474936946079321,1.1777414091118572
56,DFT_CRT,time_scaling,wide,DEoptim,20,1.66517215593268,1,2.0573295205301125,1,0.7382798664398185,0.6013624798448611,4.168857614601065,1.314572675633244
56,DFT_CRT,time_scaling,wide,DEoptim,21,1.66517215593268,1,2.0573295205301125,1,0.7382798664398185,0.6013624798448611,4.168857614601065,1.314572675633244
56,DFT_CRT,time_scaling,wide,DEoptim,22,1.66517215593268,1,2.0573295205301125,1,0.7382798664398185,0.6013624798448611,4.168857614601065,1.314572675633244
56,DFT_CRT,time_scaling,wide,DEoptim,23,1.66517215593268,1,2.0573295205301125,1,0.7382798664398185,0.6013624798448611,4.168857614601065,1.314572675633244
56,DFT_CRT,time_scaling,wide,DEoptim,24,1.132661452680848,1,2.1165844549702393,1,0.8987519619993319,0.8552954317998614,4.76099943495687,1.3080843521675611
56,DFT_CRT,time_scaling,wide,DEoptim,25,1.132661452680848,1,2.1165844549702393,1,0.8987519619993319,0.8552954317998614,4.76099943495687,1.3080843521675611
56,DFT_CRT,time_scaling,wide,DEoptim,26,1.132661452680848,1,2.1165844549702393,1,0.8987519619993319,0.8552954317998614,4.76099943495687,1.3080843521675611
56,DFT_CRT,time_scaling,wide,DEoptim,27,1.0722232829186578,1,1.6345250937566451,1,1.3483680028601746,0.8832853306974984,5.831330548437101,1.6619632229406656
56,DFT_CRT,time_scaling,wide,DEoptim,28,1.0722232829186578,1,1.6345250937566451,1,1.3483680028601746,0.8832853306974984,5.831330548437101,1.6619632229406656
