participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
24,DDM,time_scaling_t0,wide,DEoptimR,0.755797406628998,1,0.4419949314474374,1,1.2582293206001913,0.999999880683529,0.7381894950839459,3.0887990998575017,1.3831501772388337,1.2615429367545192,1.3910353368700996
