participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t0
52,DFT_CRT,value_scaling,wide,DEoptimR,1.371269014461497,1,1.0436360472450097,0.9351391378316652,1,0.5023697737830348,3.3327784864589374,1.2090869300023162
