participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
91,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,delay,5258.727139328713,0.9440212724265985
91,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,date,5328.6198124266,0.9565680672008918
