participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t0
56,DFT_CRT,value_scaling,wide,DEoptim,1.2179448603077148,1,2.5949151745183894,1.7492820010267416,1,0.7235708918468597,5.442896844702182,1.5371508669938327
