participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
85,DDM,time_and_value_scaling_t0,wide,DEoptim,0.8986353865413658,1,0.6617381911249076,0.010164728825421503,1,1.8556226952001926e-11,0.08016135024288712,3.0399011120283115,1.2212676211340252,1.4310476565163444
