participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,a,t0
20,DDM,time_scaling,wide,DEoptim,1,0.054291463440749796,1,0.29178006861358885,1,2.0913984603248537,0.6027630971606401,5.82697916497686,1.003755179804284
20,DDM,time_scaling,wide,DEoptim,2,0.08959002162795514,1,0.3949225775501692,1,2.4865631945431232,0.9300499586972875,6.197237618581858,1.3094063292490319
20,DDM,time_scaling,wide,DEoptim,3,0.08959002162795514,1,0.3949225775501692,1,2.4865631945431232,0.9300499586972875,6.197237618581858,1.3094063292490319
20,DDM,time_scaling,wide,DEoptim,4,0.08959002162795514,1,0.3949225775501692,1,2.4865631945431232,0.9300499586972875,6.197237618581858,1.3094063292490319
20,DDM,time_scaling,wide,DEoptim,5,0.2690873211040162,1,0.36353940428970427,1,2.4865631945431232,0.9300499586972875,6.197237618581858,0.9809837436554952
20,DDM,time_scaling,wide,DEoptim,6,0.2690873211040162,1,0.36353940428970427,1,2.4865631945431232,0.9300499586972875,6.197237618581858,0.9809837436554952
20,DDM,time_scaling,wide,DEoptim,7,0.2690873211040162,1,0.36353940428970427,1,2.4865631945431232,0.9300499586972875,6.197237618581858,0.9809837436554952
20,DDM,time_scaling,wide,DEoptim,8,0.2690873211040162,1,0.36353940428970427,1,2.4865631945431232,0.9300499586972875,6.197237618581858,0.9809837436554952
20,DDM,time_scaling,wide,DEoptim,9,0.2690873211040162,1,0.36353940428970427,1,2.4865631945431232,0.9300499586972875,6.197237618581858,0.9809837436554952
20,DDM,time_scaling,wide,DEoptim,10,0.2690873211040162,1,0.36353940428970427,1,2.4865631945431232,0.9300499586972875,6.197237618581858,0.9809837436554952
20,DDM,time_scaling,wide,DEoptim,11,0.054291463440749796,1,0.29178006861358885,1,0.3932705021314318,0.7891796538606434,3.9384883984735395,1.003755179804284
20,DDM,time_scaling,wide,DEoptim,12,0.2690873211040162,1,0.36353940428970427,1,2.4865631945431232,0.9300499586972875,6.197237618581858,0.39386451652031373
20,DDM,time_scaling,wide,DEoptim,13,0.2753117274502292,1,0.26891385174822063,1,0.5192997003817561,0.6596529742851034,3.8361090547058083,0.8933667815760074
20,DDM,time_scaling,wide,DEoptim,14,0.2753117274502292,1,0.26891385174822063,1,0.5192997003817561,0.6596529742851034,3.8361090547058083,0.8933667815760074
20,DDM,time_scaling,wide,DEoptim,15,0.2753117274502292,1,0.26891385174822063,1,0.5192997003817561,0.6596529742851034,3.8361090547058083,0.8933667815760074
