participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
87,DFT_CRT,time_scaling_t0,wide,DEoptim,0.8547514147886555,1,0.2467731955526074,1,0.7748360010465257,1.025132160890941,0.9129547796839306,3.111452710243191,1.2267659936053263,1.3186986198643127,1.4500460333487901
