participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
41,DFT_CRT,time_scaling_t0,wide,DEoptim,1.2108599336118904,1,1.0007094757458208,1,0.9559670636513057,0.5286842028561058,0.3977609415801404,2.634233941808105,1.3078023542682358,1.5524983578528246,1.3157014418037156
