participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
37,DFT_CRT,time_scaling_t0,wide,DEoptimR,0.9542085937471023,1,0.548473420858704,1,3.9595638612406594,0.8457516872995889,0.7213303906621191,2.7306094063399167,1.295830709776284,1.3795741843660623,1.3765001478781664
