participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
46,DFT_CRT,time_scaling_t0,wide,DEoptim,1,1.5292092230101118,1,2.4138610180746762,1,0.71966023882851,1.2602937128394842,0.9275260330314982,3.576965634634252,0.3135034580132924,0.21494760337518531,0.23114772762637587
46,DFT_CRT,time_scaling_t0,wide,DEoptim,2,1.5292092230101118,1,2.4138610180746762,1,0.71966023882851,1.2602937128394842,0.9275260330314982,3.576965634634252,0.3135034580132924,0.21494760337518531,0.23114772762637587
46,DFT_CRT,time_scaling_t0,wide,DEoptim,3,1.5292092230101118,1,2.4138610180746762,1,0.71966023882851,1.2602937128394842,0.9275260330314982,3.576965634634252,0.3135034580132924,0.36717818123288454,1.2017199719743805
46,DFT_CRT,time_scaling_t0,wide,DEoptim,4,1.5292092230101118,1,2.4138610180746762,1,0.71966023882851,1.2602937128394842,0.9275260330314982,3.576965634634252,0.3135034580132924,0.36717818123288454,1.2017199719743805
46,DFT_CRT,time_scaling_t0,wide,DEoptim,5,0.6062376653433033,1,2.4138610180746762,1,0.71966023882851,1.2602937128394842,0.9275260330314982,3.576965634634252,0.3135034580132924,0.36717818123288454,1.2017199719743805
46,DFT_CRT,time_scaling_t0,wide,DEoptim,6,0.6062376653433033,1,2.4138610180746762,1,0.71966023882851,1.2602937128394842,0.9275260330314982,3.576965634634252,0.3135034580132924,0.36717818123288454,1.2017199719743805
46,DFT_CRT,time_scaling_t0,wide,DEoptim,7,0.6062376653433033,1,2.4138610180746762,1,0.71966023882851,1.2602937128394842,0.9275260330314982,3.576965634634252,0.3135034580132924,0.36717818123288454,1.2017199719743805
46,DFT_CRT,time_scaling_t0,wide,DEoptim,8,0.6062376653433033,1,2.4138610180746762,1,0.71966023882851,1.2602937128394842,0.9275260330314982,3.576965634634252,0.3135034580132924,1.1165458784555087,1.2017199719743805
46,DFT_CRT,time_scaling_t0,wide,DEoptim,9,0.6062376653433033,1,2.4138610180746762,1,0.71966023882851,1.2602937128394842,0.9275260330314982,3.576965634634252,0.3135034580132924,1.1165458784555087,1.2017199719743805
46,DFT_CRT,time_scaling_t0,wide,DEoptim,10,0.6062376653433033,1,2.4138610180746762,1,0.71966023882851,1.2602937128394842,0.9327987833762624,3.576965634634252,0.3135034580132924,1.1165458784555087,1.2017199719743805
46,DFT_CRT,time_scaling_t0,wide,DEoptim,11,0.6062376653433033,1,2.4138610180746762,1,0.71966023882851,1.2602937128394842,0.9327987833762624,3.576965634634252,0.3135034580132924,1.1165458784555087,1.2017199719743805
46,DFT_CRT,time_scaling_t0,wide,DEoptim,12,0.6062376653433033,1,2.372698155593127,1,0.71966023882851,1.2602937128394842,0.9327987833762624,3.576965634634252,0.3135034580132924,1.1165458784555087,1.2017199719743805
46,DFT_CRT,time_scaling_t0,wide,DEoptim,13,0.9275609822209134,1,2.331076889832038,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
46,DFT_CRT,time_scaling_t0,wide,DEoptim,14,0.9275609822209134,1,2.331076889832038,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
46,DFT_CRT,time_scaling_t0,wide,DEoptim,15,0.9275609822209134,1,2.331076889832038,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
46,DFT_CRT,time_scaling_t0,wide,DEoptim,16,0.9275609822209134,1,2.331076889832038,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
46,DFT_CRT,time_scaling_t0,wide,DEoptim,17,0.8747768450710329,1,2.372698155593127,1,0.71966023882851,1.2602937128394842,0.9327987833762624,3.576965634634252,0.3135034580132924,1.1165458784555087,1.2017199719743805
46,DFT_CRT,time_scaling_t0,wide,DEoptim,18,0.8747768450710329,1,2.372698155593127,1,0.71966023882851,1.2602937128394842,0.9327987833762624,3.576965634634252,0.3135034580132924,1.1165458784555087,1.2017199719743805
46,DFT_CRT,time_scaling_t0,wide,DEoptim,19,0.8747768450710329,1,2.372698155593127,1,0.71966023882851,1.2602937128394842,0.9327987833762624,3.576965634634252,0.3135034580132924,1.1165458784555087,1.2017199719743805
46,DFT_CRT,time_scaling_t0,wide,DEoptim,20,0.8747768450710329,1,2.372698155593127,1,0.71966023882851,1.2602937128394842,0.9327987833762624,3.576965634634252,0.3135034580132924,1.1165458784555087,1.2017199719743805
46,DFT_CRT,time_scaling_t0,wide,DEoptim,21,0.9275609822209134,1,1.0185130190328096,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
46,DFT_CRT,time_scaling_t0,wide,DEoptim,22,0.9275609822209134,1,1.0185130190328096,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
46,DFT_CRT,time_scaling_t0,wide,DEoptim,23,0.9275609822209134,1,1.0185130190328096,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
46,DFT_CRT,time_scaling_t0,wide,DEoptim,24,0.9275609822209134,1,1.0185130190328096,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
46,DFT_CRT,time_scaling_t0,wide,DEoptim,25,0.9275609822209134,1,1.0185130190328096,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
46,DFT_CRT,time_scaling_t0,wide,DEoptim,26,0.9275609822209134,1,1.0185130190328096,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
46,DFT_CRT,time_scaling_t0,wide,DEoptim,27,0.9275609822209134,1,1.0185130190328096,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
46,DFT_CRT,time_scaling_t0,wide,DEoptim,28,0.9275609822209134,1,1.0185130190328096,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
46,DFT_CRT,time_scaling_t0,wide,DEoptim,29,0.9275609822209134,1,1.0185130190328096,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
46,DFT_CRT,time_scaling_t0,wide,DEoptim,30,0.9275609822209134,1,1.0185130190328096,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
46,DFT_CRT,time_scaling_t0,wide,DEoptim,31,0.9275609822209134,1,1.0185130190328096,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
46,DFT_CRT,time_scaling_t0,wide,DEoptim,32,0.9275609822209134,1,1.0185130190328096,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
46,DFT_CRT,time_scaling_t0,wide,DEoptim,33,0.9275609822209134,1,1.0185130190328096,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
46,DFT_CRT,time_scaling_t0,wide,DEoptim,34,0.9275609822209134,1,1.0185130190328096,1,3.133424729667604,2.2409650566987693,0.9252607502623229,3.3604378781593383,1.1003122936002911,0.5374853105517104,1.3258774395104087
