participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
70,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.9057475626691489,1,0.7145249701775662,0.44310074603420885,1,0.4966967403798386,0.6781428819085609,4.933412425833765,1.776945995344365,1.4256873629864106
