participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
9,DFT_CRT,time_scaling_t0,wide,DEoptim,2.999999967884448,1,2.2598893548048893,1,0.9863091395448782,1.4799713852461807,0.3541805034834903,4.010475994426311,1.11798222695529,1.2244323525698042,1.2329898095250014
