participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
49,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,1.7248480574210354,1,1.0751256370057536,1.2545370142813035,1,2.185279339060622,1.9963274140213991,0.7288729444231525,2.518950829756285,1.3178823508260844,1.2757114486620025,1.3282477159476573
