participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
49,DDM,time_scaling_t0,wide,DEoptimR,0.592212364248529,1,0.4293396565704458,1,0.9999999918396684,0.999999994756733,0.6267454694988356,2.185723658827659,1.3471651219783565,1.330569760545537,1.360671549310957
