participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
27,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.7599483772818264,1,0.8270580702471588,0.48842911197976985,1,1.0540207228233525,0.775534836871442,3.487615567194057,1.2430139362581019,1.4337417542232243
